"subject" "Activity_Label" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-meanFreq()" "V80" "NA.1" "NA.2" "NA.3" "NA.4" "NA.5" "NA.6" "NA.7" "NA.8" "NA.9" "NA.10" "NA.11" "NA.12" "NA.13" "NA.14" "NA.15" "NA.16" "NA.17"
8 "STANDING" -0.423137307035714 -0.287792132518519 0.116752124673469 -0.0974796245303371 -0.127876580195833 -0.624664365727273 0.086751766897619 0.0572912981533333 -0.0424981927645833 0.112352077042857 0.0942323751777778 0.00763941375762712 -0.596952708892424 -0.673608973993151 -0.789364551809589 -0.766772732256757 -0.717410832216216 -0.686024869915493 -0.711035362046154 -0.645558132163934 -0.555890368758621 -0.234321073227273 0.121267220719608 0.132594081358974 -0.022025319758 0.00771539752173913 -0.003649214756 0.0738496828260869 -0.0142309182603279 -0.140541082110182 -0.107180513096 -0.0962510380961538 -0.013681764245614 -0.149991554132075 -0.690547840112903 -0.504361359719298 -0.5810233323875 -0.505877604227419 0.1209520815 0.0529390653043478 -0.129784113981132 -0.201475698901961 -0.275050106632075 -0.336210233101639 -0.467260215761538 -0.398854613890323 -0.492494741066667 -0.439880907368421 -0.454654869283333 -0.572001729507936 -0.562994259920635 -0.608841018739683 -0.585281765490476 -0.597578054640625 -0.655124251695385 -0.519088420576562 -0.444340858639344 -0.371363864067857 -0.825881622571429 -0.86329348271831 -0.87554236971831 -0.859460081527778 -0.872456541571429 -0.86907027890411 -0.625892977425 -0.599644492681818 -0.584716249484848 -0.816030362183099 -0.865493001930556 -0.899769302676056 -0.885305350263889 -0.861735473702703 -0.785513056338028 -0.713123996208333 -0.689324944208333 -0.585108611848485 -0.433211458114516 -0.477994337276923 -0.727311377369231 -0.85733489875 -0.862660683605634 -0.850955855236111 -0.851509965746479 -0.846831180887324 -0.874553126357143 -0.754381885309859 -0.759566364882353 -0.759038831117647 -0.680986802771429 -0.742220953954545 -0.631680456014085 -0.478134016666667 -0.55558601247619 -0.547237855881356 -0.53966019912037 -0.450891723724138 -0.499231708288462
8 "WALKING" -0.460591227575862 -0.53488804884 0.0959785216629214 -0.144042031381013 -0.187927030283371 -0.6062601437525 0.06904040790975 0.113399633822222 -0.0408024544181818 0.0450039825971429 0.112950019175 0.0811043120665217 -0.753700541612903 -0.849451839538461 -0.869423652063492 -0.8357805917 -0.682563946190476 -0.669569629491228 -0.571173251333333 -0.473739627354 -0.182040616445098 -0.218224518108696 -0.0234382758285714 -0.116284888222222 -0.0206698468391304 0.012247139725 0.0183864180458333 0.0270396120790698 -0.00182945414230769 -0.184368809235897 -0.0111795162473913 -0.01979115114 0.0299668056818182 -0.0637393865730769 -0.536318830035714 -0.442572818632642 -0.534755791263158 -0.573862124690909 0.0381337719121951 0.0891279519076923 -0.13606627711125 -0.195104930376471 -0.315267384021277 -0.333461856070175 -0.486482577373077 -0.518225848642857 -0.252835853966 -0.272984695821569 -0.303998232485106 -0.601798941818644 -0.645906087013333 -0.675022214033898 -0.676901309666667 -0.715872598688136 -0.672035178887097 -0.392401265555556 -0.359205158740741 -0.377589211986792 -0.893413401363636 -0.864550001818182 -0.877320071060606 -0.912422365 -0.90408830469697 -0.874709823106061 -0.501044330189474 -0.470496688709091 -0.380373628719298 -0.884428537727273 -0.886755680151515 -0.906120273484848 -0.898499125454545 -0.913949289545455 -0.835723693484848 -0.76591853796875 -0.731862915539683 -0.504991650693548 -0.582957074879661 -0.621440477365079 -0.761378585254237 -0.71233763968254 -0.781774715825397 -0.777037948793651 -0.816789147216667 -0.782991217983871 -0.806814148033333 -0.838501612421875 -0.876450754193548 -0.802276339046875 -0.826211732619048 -0.837749786540984 -0.762055432878788 -0.446625538574074 -0.460168609836364 -0.35068512398 -0.339880971943396 -0.412171734941509 -0.334242773913043
8 "WALKING_DOWNSTAIRS" -0.297321587619048 -0.333461097018182 0.146360991270588 -0.102236591596774 -0.173342118822576 -0.57521004375 0.0150835831052632 -0.0367095655789474 0.0144903174736842 0.0549800315916667 0.0992518552972973 0.0689147650588235 -0.424166942132558 -0.557986616288889 -0.592055074212766 -0.663502047377778 -0.703756098 -0.626092569640816 -0.533112883577778 -0.478365693 -0.434092238317073 -0.41704894 -0.332734619388889 -0.118893400454545 0.0443685411352941 0.03483611434 -0.0378831152368421 -0.047802550283871 0.02066576604 -0.136069609055556 -0.11222645117 -0.04196855675 -0.0122508277589744 -0.119876819938056 -0.455278953962791 -0.473229656 -0.271542572851064 -0.602934958390244 0.0908910138 -0.0462621875833333 -0.248775197147059 -0.173392467 -0.27129625583515 -0.345546908713158 -0.347851808658889 -0.313392518945946 -0.47336409637619 -0.465363180592857 -0.457074768797727 -0.495092782893617 -0.609112867431818 -0.596644186380435 -0.556107333416667 -0.683253834369565 -0.6387881055 -0.563814015159091 -0.533088370636364 -0.509594100965116 -0.823176423723404 -0.7688090806 -0.814893168163265 -0.8276123284 -0.8420894674 -0.877560909156863 -0.630355667016667 -0.644398210978723 -0.58403854925 -0.829877428 -0.802285410530612 -0.8926975128 -0.913633929795918 -0.86514919372549 -0.741826444117647 -0.727232803122449 -0.679824345316327 -0.6789470170625 -0.664836716695652 -0.60407660122449 -0.679415306 -0.744373720795918 -0.7639795037 -0.7562184545 -0.794696318877551 -0.817235302265306 -0.83443758722449 -0.79772139224 -0.863644205306122 -0.819483757826087 -0.7319789614375 -0.783137342326531 -0.80349544125 -0.557051932111111 -0.500669743846757 -0.489951146030952 -0.550368408219512 -0.509188230484849 -0.3774616649
8 "WALKING_UPSTAIRS" -0.3278177503 -0.418599466695 0.135847329272727 -0.106290043673846 -0.12536948344026 -0.683926284466176 0.0887607310810811 0.0284092957391304 -0.0475244262777778 0.106361788472222 0.0632239338243902 -0.0303499752575 -0.402113192454167 -0.605116751929825 -0.902732710892857 -0.790710450672727 -0.83914782224 -0.66495247527451 -0.65163648327451 -0.471368750494231 -0.52224759025 -0.347149297755102 -0.328696676829268 -0.0845873072222222 0.0552763333333333 -0.0135737291357143 -0.0629216602857143 -0.0251792264888889 -0.148367390055116 -0.0708960759230769 0.00194077603777778 -0.0221242092806452 -0.151235813195122 -0.164544090635227 -0.614142631126923 -0.546966764297872 -0.634379657270833 -0.515105346304348 0.136979018314286 0.201138393090909 -0.109590382738095 -0.216523244307692 -0.17197993264381 -0.223637670931915 -0.39521397725 -0.402801679888889 -0.361558517083333 -0.422878212972093 -0.316664428883673 -0.520573362712 -0.575090610297872 -0.571312475846154 -0.692240183490196 -0.709257305346939 -0.644756470437037 -0.555969348191489 -0.465957609414894 -0.444263915882174 -0.851500161896552 -0.889984460517241 -0.88137905862069 -0.886954099827586 -0.888171443793103 -0.895908574655172 -0.730346321836364 -0.651564163928571 -0.611868454037037 -0.861254419137931 -0.869178244482759 -0.899996592241379 -0.88369891 -0.889150188070175 -0.824508472660714 -0.774251124689655 -0.812023772678571 -0.526109044181818 -0.420996848383019 -0.476280812538462 -0.824552879811321 -0.772773006851852 -0.800920522363636 -0.843766220754717 -0.791717864909091 -0.817599265888889 -0.764359423758182 -0.817101202344444 -0.77293655037037 -0.71900809554386 -0.866455689411765 -0.741350612112281 -0.823230415232143 -0.585899253020833 -0.51577459787234 -0.410215384828261 -0.426806081019048 -0.292692003659524 -0.322546710717949
9 "LAYING" -0.3090027902 -0.231827769064516 0.117362973472527 -0.0837565501357143 -0.154938598489773 -0.468811494790123 0.0735686985959184 -0.0329696117367347 0.0228343055785714 0.0839979256088889 -0.0147584253479167 -0.1124346891 -0.652637081661017 -0.768847248927273 -0.6616782345 -0.688594175951613 -0.709456497696429 -0.531343152441818 -0.50189450862 -0.311540123924074 -0.18015191545 0.06491294325 0.119147885465714 0.147800659375 0.054213615406383 -0.0180121149413043 -0.0022600400375 0.009851464 -0.101070916365435 -0.19122614173913 0.0520800265219512 0.00215944085106383 -0.0432934634761905 -0.0292703728617021 -0.470408660843396 -0.383911029474576 -0.420816960428571 -0.52922995954902 0.106526350186047 0.0924025559030303 -0.114411753943478 -0.183605325990444 -0.203084979327917 -0.21741380216 -0.247308473888636 -0.272988317682609 -0.49287347656 -0.364443669865385 -0.387978550574074 -0.525965669793878 -0.446753339727273 -0.48785845375 -0.515435491388235 -0.497288100962069 -0.604292672611111 -0.467901510781818 -0.459952250823529 -0.372970763592593 -0.83012087546875 -0.838362063366667 -0.781634261875 -0.83228952531746 -0.828999694126984 -0.834347683387097 -0.685164909490323 -0.65788446852459 -0.5562874465 -0.81235235552381 -0.829772540793651 -0.877454484603175 -0.900016205396825 -0.901838035396825 -0.718539379483871 -0.682812133225806 -0.707524691888889 -0.559528091785714 -0.498912399660377 -0.511596030960784 -0.594670903894737 -0.648412424080645 -0.794344931894444 -0.6683994063 -0.717308347766667 -0.764961508448276 -0.743224780080645 -0.763961935 -0.744620407324561 -0.630633148848276 -0.654998478460317 -0.733284909813559 -0.726736356507937 -0.555724047067857 -0.662164932 -0.525191367716981 -0.531847557870833 -0.449034237477083 -0.46476597244
9 "SITTING" -0.3268015936 -0.2772209815 0.0990181323666667 -0.10035345897125 -0.147053923297753 -0.440945661640964 0.06935184481 0.060659451452381 0.0318082085263158 0.0196482885116279 0.0397670885402326 -0.0297889719673469 -0.592714178725455 -0.683370991851852 -0.656095477745763 -0.7175315575 -0.652403460290323 -0.782119656049091 -0.523253404858929 -0.355117026058824 -0.26560296145283 -0.191678245425 0.0209783681 -0.125194572487179 -0.066002551025 -0.0310671162520833 -0.139800995778044 -0.0636064880106383 -0.110361857607692 -0.103905663257407 -0.0459835327380952 -0.0180661840273171 -0.207484620810811 -0.04105422602 -0.463862742985455 -0.452689713301818 -0.560527938823529 -0.361453320857143 -0.156265303852941 0.0630017767 -0.163171581969423 -0.201590185590476 -0.1532246351 -0.23030584384 -0.272106453432 -0.310215563164472 -0.351028327656863 -0.391794974665517 -0.423935748142857 -0.524071773227586 -0.624570896615385 -0.501456779345455 -0.549814174396226 -0.523814243859649 -0.551374743126415 -0.5130526072 -0.351117262058148 -0.4588065276875 -0.8633125903125 -0.879845748142857 -0.866538365765625 -0.907501979890625 -0.9131169953125 -0.90118930203125 -0.662618485081967 -0.635858664771667 -0.610202572018966 -0.847315711875 -0.87270317125 -0.899448228325 -0.89161445171875 -0.89377259703125 -0.724708985046875 -0.688810683125 -0.6900414223125 -0.657115824534483 -0.493075447894737 -0.622396935941177 -0.664328103161538 -0.726613154165574 -0.774481398786885 -0.813236880327869 -0.795100581262295 -0.79613788955 -0.806552974459016 -0.83062625375 -0.810745808548387 -0.757804711391936 -0.746810276271186 -0.726686396904839 -0.72923382671875 -0.404713011045455 -0.493191170959184 -0.393979336294118 -0.463406653319149 -0.367180276092308 -0.482808332387755
9 "STANDING" -0.132600944706667 -0.1931826229 0.174439614814815 -0.0240643592060256 -0.158540041182759 -0.599747136870886 -0.036288791025641 0.157901763074082 -0.0204068939244898 -0.0563669200384615 0.0303679696382979 -0.0277200670040323 -0.626107132820635 -0.717233629963793 -0.627586583706897 -0.651148543243077 -0.8044588203 -0.696717674311475 -0.503394361627119 -0.434489722157895 -0.377902164038462 -0.170205386244898 -0.0745413709361702 -0.0905492973340426 0.0859422490952381 0.0327064043361702 -0.0130764563547619 -0.047938262177193 -0.289206360891176 -0.0977412304551724 -0.124081810544898 -0.016978007065 -0.0369097143346154 -0.100053599086667 -0.533056547013462 -0.355231782327586 -0.417076221755738 -0.541855992509091 0.0597075725173913 0.00195750736086956 -0.130314643423077 -0.310027757602273 -0.281498561962264 -0.344509546188679 -0.396268665478261 -0.30519370494 -0.538953567064286 -0.489463066309091 -0.454996289112903 -0.521649448733333 -0.591086536310345 -0.573824742981481 -0.545267488065574 -0.65870873005 -0.656748339158621 -0.447439988821429 -0.298630255367347 -0.299880874196078 -0.884374139283582 -0.905461790757576 -0.884841931181818 -0.889011399432836 -0.896763027761194 -0.921387454776119 -0.586710873344828 -0.57483528442623 -0.557521405655172 -0.873818308446154 -0.852989604334328 -0.883387952352941 -0.895932602852941 -0.901857476911765 -0.835647036865672 -0.758161653164179 -0.707661630786567 -0.561891512350877 -0.506646711984375 -0.614846222332727 -0.752921206815385 -0.825165860560606 -0.84819624509375 -0.839454763876562 -0.822964178923077 -0.8543697325 -0.850077972784615 -0.718951739430769 -0.780072482222222 -0.771803852619048 -0.661666257366667 -0.672990813968254 -0.685730106030769 -0.561593957226786 -0.512564458931035 -0.599674398551786 -0.49341804616 -0.335764357388889 -0.418291754377778
9 "WALKING" -0.458834194735714 -0.448900754807692 0.100520681510204 -0.120303975956395 -0.152073011391753 -0.523408086023077 0.0486662265084615 -0.0051108990936508 -0.0501435991947368 0.0154203785530612 -0.0355132457859375 -0.0464427825087719 -0.555862744407936 -0.561695751681159 -0.724887260919104 -0.576072534235916 -0.63973443011129 -0.471439947350877 -0.406725145288136 -0.393040685183673 -0.0800153128648148 -0.157436726306122 -0.093617729536 0.0202837033777778 0.000386983555813952 0.00948804647234043 -0.0178733067822222 -0.000637837740816328 -0.0658752858125 -0.0982054964203704 -0.0419954649803922 -0.05967681183775 -0.035461771932 -0.0380384643653846 -0.589553126928571 -0.498743234887879 -0.544036748220588 -0.630666955138461 -0.0783201658510638 -0.0357115364490196 -0.157734570025 -0.14967154445098 -0.251925655376786 -0.3518745574188 -0.275759512875 -0.433925776494737 -0.406465019854386 -0.3721295441 -0.337380629254545 -0.591882868098361 -0.623978584575806 -0.628014719763077 -0.677835444386885 -0.594806336816667 -0.625655250684211 -0.500146694464286 -0.418023773618519 -0.311068589882456 -0.816922718169014 -0.838801683289855 -0.79953842046087 -0.822609948531884 -0.841999676849254 -0.817596154592537 -0.63151685805625 -0.605624688724138 -0.501444025302701 -0.814724111720588 -0.7855871389 -0.840756882783824 -0.825351452173913 -0.824011755557143 -0.735622967176471 -0.704236955978873 -0.74874144057971 -0.593810777134328 -0.550447873373134 -0.569028274209846 -0.79696933398806 -0.75901138130303 -0.736474204166667 -0.789270566059091 -0.755177197373134 -0.825835221904762 -0.782260920515152 -0.765927020909091 -0.782794574090909 -0.741638862659091 -0.783807583181818 -0.740864546666667 -0.755547095597015 -0.486429781086441 -0.469694374791379 -0.472391267566667 -0.485491067345593 -0.452085930869091 -0.426063045410714
9 "WALKING_DOWNSTAIRS" -0.327665742122222 -0.35823218585 0.12805895793924 -0.106452409017647 -0.147590371881579 -0.572862489347222 0.00169873395833334 -0.0241292462673077 -0.0918207960851064 0.0077365481818 -0.0436468129924528 0.00719126961538461 -0.546367436890909 -0.671876992896552 -0.736332695827586 -0.662333784610169 -0.71627692655 -0.714187601086207 -0.6828304707 -0.732612319574468 -0.469022983541667 -0.400910034270833 -0.198083150902703 0.189080199153846 0.0511035892487179 0.0110096390454545 -0.04415515456 -0.0467318365777778 -0.104222299048571 -0.0532933249571429 -0.0926686196285714 -0.0311702170608696 -0.0380889699727027 0.0297859636222222 -0.5990634108 -0.687801739367347 -0.668733448918518 -0.619154089210526 -0.0110589960325 -0.0110678435108696 -0.0282315518717949 0.0118390088461539 -0.105891425166667 -0.2929057893 -0.243039910395833 -0.42984866304878 -0.4128299683875 -0.456825297616 -0.441546305085106 -0.351593455993019 -0.506749345624561 -0.60140207525 -0.561545132745455 -0.689877574471698 -0.658565391139286 -0.438018469959184 -0.449558387603448 -0.56273060587234 -0.755125358114754 -0.853033665627119 -0.8160708465 -0.86318796047541 -0.876206676551724 -0.803189315508197 -0.606083539345455 -0.633804709811321 -0.53248039945283 -0.784808295062712 -0.832422378089286 -0.870154107 -0.824807486355932 -0.843323948616667 -0.831990853 -0.73952721875 -0.756055280081967 -0.569786204301786 -0.491494019716364 -0.56202018714717 -0.773467363071429 -0.838559520631579 -0.82039552837931 -0.835025854896552 -0.813083635741379 -0.815034432474576 -0.854014157232143 -0.765888946736842 -0.73738404122807 -0.758804305207547 -0.679888423018868 -0.711104641438597 -0.76288233822807 -0.620755745388889 -0.615108912057692 -0.614698817045455 -0.471212318095918 -0.534551049921569 -0.50930359255098
9 "WALKING_UPSTAIRS" -0.398693346631579 -0.209235998417391 0.151395290527473 -0.126213184656071 -0.155880376784222 -0.630817020675949 -0.024222317997931 -0.0646135152642857 0.00871563247545454 -0.02579248494 -0.013757280894 -0.00977604003278689 -0.573916455171493 -0.665621070753846 -0.629580755030769 -0.657883209 -0.659560413986111 -0.713610496774603 -0.697709918 -0.537352966982759 -0.415773168404167 -0.0424292422078431 -0.00290736169767442 0.226614551956522 0.0519872188113636 0.0327063301521739 0.00712229245471698 0.0383941081136364 0.0514222122777778 -0.0613127759583333 -0.0168498683363636 -0.145431211608696 0.0335941008118 -0.0172530065306122 -0.710136097303571 -0.394393721931035 -0.56618301921875 -0.559061023314925 -0.0223721595 -0.0183589311734694 -0.15850434827 -0.141924502395833 -0.178688167711538 -0.320823543892308 -0.319145045125 -0.452668589552727 -0.417441686577586 -0.435413963925926 -0.316482728442308 -0.487904072175439 -0.49088248735 -0.594873589662069 -0.586371849823437 -0.62956063915 -0.717605462533898 -0.423282133061403 -0.354972715254545 -0.323358477591228 -0.874562937169231 -0.816050349313636 -0.830856364985507 -0.848009408676471 -0.839953110647059 -0.846502486716418 -0.616554163030769 -0.587579697566129 -0.542552238359375 -0.894278052121212 -0.821392211476471 -0.833484268059701 -0.814896105507246 -0.819142098427941 -0.803648937391304 -0.793679069619718 -0.769463075985714 -0.589366731492064 -0.512358126929825 -0.413466017338462 -0.743101565698413 -0.859661428056338 -0.872108188591549 -0.887484824285714 -0.912091528880597 -0.871395317121212 -0.85094110057971 -0.685403209355385 -0.712721995235294 -0.745937153045454 -0.737980292363636 -0.652781174396825 -0.656247781779661 -0.564222364707692 -0.558996240913793 -0.473541407413793 -0.508381007186271 -0.50330061640678 -0.507015593837931
10 "LAYING" 0.0158196775555556 -0.129987427142857 0.189524744067961 -0.0589070605058696 -0.124219132592455 -0.652480163582418 0.040207049168 0.047800783859375 0.00415268672727273 0.0644382437472727 -0.0217061554542857 -0.094791127615625 -0.908869860674699 -0.894923556555128 -0.754381242518519 -0.658787260846154 -0.5722636796 -0.362169579808824 -0.584664927985714 -0.4048774845 -0.0894929282 0.193402708853333 0.390699219978182 0.251217847913208 0.0227661584350877 0.0162358989101695 0.0356274172372881 -0.07129608339 -0.195272501315517 -0.20900329160137 -0.0626432716898551 -0.0794946164319149 -0.132950493641935 -0.0862913141046154 -0.509079712615385 -0.324635032405797 -0.6287186092 -0.546097899935897 0.0741248774893617 0.0809092652796875 -0.273754404998485 -0.373247720009859 -0.50698509 -0.537995060768116 -0.52482557125974 -0.58060709038961 -0.489475163683333 -0.341314102197368 -0.473051976506061 -0.641166995276316 -0.64618061992 -0.60677148285 -0.642191097512195 -0.723534308641026 -0.710176192148148 -0.419497408513433 -0.288328310468657 -0.343751786284375 -0.928046240714286 -0.908367520232558 -0.927254666423529 -0.913724435813953 -0.920130808953488 -0.929795023372093 -0.62154103156338 -0.490755645170732 -0.54223899668421 -0.902527190705882 -0.920315764941177 -0.928850463176471 -0.919298631511628 -0.883963231744186 -0.744489044705882 -0.766324004511905 -0.715260560441667 -0.490892409632 -0.420261666054795 -0.534214873508219 -0.758175564878049 -0.881944853837209 -0.937832139325301 -0.895187630465116 -0.947515676385542 -0.888901623255814 -0.938133938630952 -0.82489856345679 -0.767635352806386 -0.807440893125 -0.76087568125 -0.753668587156627 -0.807222330126582 -0.394559678273226 -0.393391196058824 -0.341153290430769 -0.365805257664815 -0.297974215409091 -0.477596324783871
